,Year,Source,Topic_ID,Most_freq_words
0,2014,Medium,0,"['condition', 'symptom', 'perspective', 'irrational', 'intrusive_thought', 'sex', 'physical', 'result', 'sufferer', 'behaviour']"
1,2014,Medium,1,"['career', 'money', 'quit', 'comfort', 'excuse', 'opportunity', 'flow', 'terrify', 'uncertainty', 'couch']"
2,2014,Medium,2,"['social_media', 'facebook', 'major', 'college', 'depressive', 'pull', 'twitter', 'instagram', 'professor', 'heartbeat']"
3,2014,Medium,3,"['mindfulness', 'meditation', 'practice', 'train', 'negative', 'magazine', 'breathing', 'brooklyn', 'react', 'johnny']"
4,2014,Medium,4,"['doctor', 'father', 'visit', 'baby', 'cry', 'dad', 'condition', 'mom', 'note', 'patient']"
5,2014,Medium,5,"['bully', 'emotion', 'behavior', 'boss', 'difficult', 'doctor', 'reality', 'decision', 'cry', 'truth']"
6,2014,Medium,6,"['test', 'complexity', 'phone', 'jean', 'simple', 'possible', 'overcome', 'appear', 'prepare', 'client']"
7,2014,Medium,7,"['workshop', 'teach', 'classroom', 'teaching', 'student', 'teacher', 'jan', 'interactive', 'center', 'drain']"
8,2014,Medium,8,"['hair', 'travel', 'mirror', 'line', 'familiar', 'stomach', 'avoid', 'beautiful', 'visit', 'symptom']"
9,2014,Medium,9,"['college', 'major', 'journalism', 'publication', 'journalist', 'true', 'industry', 'hate', 'new_york', 'literally']"
10,2014,Medium,10,"['money', 'wedding', 'dress', 'account', 'card', 'white', 'lie', 'shop', 'rid', 'zack']"
11,2014,Medium,11,"['meditation', 'vulnerable', 'summer', 'plan', 'road', 'trip', 'marijuana', 'medicate', 'vice', 'cigar']"
12,2014,Medium,12,"['meditation', 'spark', 'practice', 'jax', 'zen', 'routine', 'result', 'son', 'meditate', 'goal']"
13,2014,Medium,13,"['perfect', 'skill', 'condition', 'emotion', 'mistake', 'goal', 'usually', 'practice', 'present', 'overcome']"
14,2014,Medium,14,"['lucky', 'guess', 'song', 'fight', 'mara', 'relax', 'record', 'dad', 'exercise', 'discuss']"
15,2014,Medium,15,"['gut', 'energy', 'jack', 'breathe', 'health', 'autism', 'diet', 'medication', 'fit', 'research']"
16,2014,Medium,16,"['gun', 'meditation', 'panic_attack', 'breathing', 'morning', 'phone', 'entire', 'gon', 'attend', 'fine']"
17,2014,Medium,17,"['flight', 'non', 'travel', 'trip', 'emotion', 'fly', 'tool', 'airport', 'plane', 'trigger']"
18,2014,Medium,18,"['boy', 'front', 'shape', 'town', 'morning', 'door', 'decade', 'app', 'negative', 'fight']"
19,2014,Medium,19,"['hate', 'cancel', 'song', 'plan', 'affect', 'miss', 'compassion', 'rise', 'enjoy', 'flake']"
20,2014,Medium,20,"['wish', 'kid', 'bathroom', 'luck', 'whenever', 'breathe', 'panic_attack', 'table', 'certainly', 'mad']"
21,2014,Medium,21,"['teacher', 'box', 'teach', 'receive', 'cancel', 'subscription', 'wonder', 'prepare', 'offer', 'subscribe']"
22,2014,Medium,22,"['trigger', 'ptsd', 'physical', 'hospital', 'tear', 'group', 'hurt', 'mom', 'drive', 'die']"
23,2014,Medium,23,"['facebook', 'social_media', 'healthy', 'judgement', 'criticism', 'positive', 'wife', 'water', 'meal', 'turk']"
24,2014,Medium,24,"['black', 'new_york', 'lock', 'dark', 'stove', 'soul', 'lie', 'stare', 'switch', 'green']"
25,2014,Medium,25,"['restaurant', 'wake', 'clearly', 'difficult', 'crazy', 'positive', 'stuff', 'result', 'normal', 'healthy']"
26,2014,Medium,26,"['que', 'nao', 'uma', 'como', 'era', 'amor', 'nos', 'para', 'eu', 'mas']"
27,2014,Medium,27,"['money', 'lucky', 'husband', 'account', 'guess', 'stuff', 'record', 'crazy', 'fun', 'save']"
28,2014,Medium,28,"['group', 'receptor', 'gene', 'study', 'response', 'dna', 'silence', 'epigenetic', 'anger', 'individual']"
29,2014,Medium,29,"['student', 'pitch', 'mental_health', 'healthtap', 'session', 'business', 'ceo', 'patient', 'university', 'pressure']"
30,2014,Medium,30,"['joy', 'resume', 'princeton', 'clearly', 'perfectionist', 'ground', 'complexity', 'require', 'jean', 'prospect']"
31,2014,Medium,31,"['kid', 'accomplish', 'spouse', 'goal', 'positive', 'negative', 'value', 'butterfly', 'appear', 'recall']"
32,2014,Medium,32,"['money', 'save', 'husband', 'cat', 'earth', 'retirement', 'account', 'financial', 'guess', 'like']"
33,2014,Medium,33,"['regret', 'sun', 'travel', 'enjoy', 'trade', 'journalism', 'miss', 'career', 'opportunity', 'truly']"
34,2014,Medium,34,"['language', 'cat', 'rumble', 'black', 'car', 'respond', 'measure', 'morning', 'news', 'voice']"
35,2014,Medium,35,"['technology', 'potentially_marginalize', 'panic_attack', 'emerging_technology', 'beast', 'darkness', 'generation', 'medication', 'possibility', 'drug']"
36,2014,Medium,36,"['mental_health', 'doctor', 'mom', 'term', 'health', 'death', 'mentally', 'girl', 'paper', 'therapist']"
37,2014,Medium,37,"['que', 'nao', 'astronaut', 'pressure', 'amigo', 'diver', 'panic_attack', 'ser', 'trap', 'train']"
38,2014,Medium,38,"['car', 'pink', 'bottle', 'garage', 'door', 'food', 'art', 'fuck', 'inside', 'table']"
39,2014,Medium,39,"['paper', 'student', 'fucking', 'lucky', 'productivity', 'hurt', 'bear', 'bottom', 'writing', 'resume']"
40,2014,Medium,40,"['father', 'sheep', 'wool', 'kaya', 'sam', 'buyer', 'son', 'rain', 'market', 'husband']"
41,2014,Medium,41,"['intimacy', 'partner', 'emotional', 'fight', 'toxic', 'crazy', 'seek', 'behave', 'intense', 'amazing']"
