,Year,Source,Topic_ID,Most_freq_words
0,2014,Medium,0,"['mental_health', 'medication', 'doctor', 'issue', 'drug', 'support', 'therapy', 'suffer', 'mental_illness', 'health']"
1,2014,Medium,1,"['job', 'company', 'career', 'pay', 'money', 'idea', 'quit', 'team', 'position', 'post']"
2,2014,Medium,2,"['publish', 'oil', 'blood', 'popular', 'consciousness', 'remedy', 'movement', 'wide', 'product', 'wise']"
3,2014,Medium,3,"['happy', 'happiness', 'sad', 'sadness', 'smile', 'content', 'drag', 'laugh', 'ignore', 'pretend']"
4,2014,Medium,4,"['hospital', 'safety', 'safe', 'question', 'patient', 'nurse', 'valid', 'meditate', 'contemplate', 'puzzle']"
5,2014,Medium,5,"['child', 'parent', 'baby', 'kid', 'filter', 'screen', 'eye_contact', 'harsh', 'cell', 'bet']"
6,2014,Medium,6,"['emotion', 'negative', 'future', 'positive', 'allow', 'create', 'thinking', 'action', 'anger', 'choice']"
7,2014,Medium,7,"['mom', 'mother', 'parent', 'dad', 'room', 'father', 'later', 'cry', 'throat', 'school']"
8,2014,Medium,8,"['story', 'pain', 'realize', 'kind', 'yet', 'struggle', 'break', 'sense', 'instead', 'afraid']"
9,2014,Medium,9,"['financial', 'os', 'passionate', 'terrified', 'grand', 'surge', 'final', 'adulthood', 'adventure', 'motion']"
10,2014,Medium,10,"['man', 'woman', 'message', 'question', 'comfort_zone', 'bury', 'text', 'answer', 'denial', 'adapt']"
11,2014,Medium,11,"['book', 'step', 'failure', 'challenge', 'exercise', 'simple', 'base', 'confidence', 'practice', 'process']"
12,2014,Medium,12,"['sleep', 'eat', 'check', 'bit', 'food', 'meet', 'quite', 'almost', 'decision', 'happy']"
13,2014,Medium,13,"['mas', 'cheer', 'tem', 'tudo', 'era', 'sacrifice', 'essa', 'breaking', 'assim', 'crisis']"
14,2014,Medium,14,"['embrace', 'personally', 'perfect', 'color', 'solution', 'float', 'uncertainty', 'picture', 'inspire', 'star']"
15,2014,Medium,15,"['book', 'dance', 'tea', 'relax', 'music', 'complain', 'selfish', 'club', 'room', 'party']"
16,2014,Medium,16,"['god', 'travel', 'son', 'money', 'law', 'pray', 'meal', 'grace', 'surely', 'ticket']"
17,2014,Medium,17,"['medium', 'profile', 'pm', 'occasionally', 'tweet', 'rid', 'follower', 'asshole', 'twitter', 'passive']"
18,2014,Medium,18,"['social', 'girl', 'meet', 'age', 'old', 'boy', 'summer', 'party', 'introvert', 'nice']"
19,2014,Medium,19,"['student', 'class', 'college', 'yoga', 'university', 'language', 'recover', 'recovery', 'semester', 'teach']"
20,2014,Medium,20,"['cost', 'gon', 'loneliness', 'thousand', 'tighten', 'exhaustion', 'illustrate', 'statement', 'freedom', 'save']"
21,2014,Medium,21,"['dog', 'fuck', 'shit', 'sick', 'fucking', 'piece', 'writer', 'cloud', 'waste', 'pile']"
22,2014,Medium,22,"['breathe', 'breath', 'breathing', 'chest', 'demon', 'scream', 'bully', 'monster', 'creature', 'lung']"
23,2014,Medium,23,"['brother', 'nervous', 'flaw', 'presentation', 'present', 'space', 'consume', 'birth', 'western', 'norm']"
24,2014,Medium,24,"['online', 'ocean', 'genuinely', 'reading', 'comfortable', 'vulnerability', 'distance', 'gentle', 'overthinke', 'lately']"
25,2014,Medium,25,"['school', 'kid', 'adult', 'teacher', 'teen', 'contact', 'adolescent', 'exciting', 'complicated', 'child']"
26,2014,Medium,26,"['shame', 'salt', 'grand', 'passionate', 'motion', 'regret', 'adventure', 'edge', 'exhausted', 'feed']"
27,2014,Medium,27,"['meditation', 'pour', 'et', 'dan', 'un', 'la', 'ai', 'expand', 'mais', 'san']"
28,2014,Medium,28,"['que', 'nao', 'para', 'com', 'por', 'mais', 'ser', 'uma', 'isso', 'como']"
29,2014,Medium,29,"['panic_attack', 'attack', 'panic', 'calm', 'focus', 'pass', 'space', 'stomach', 'trigger', 'scary']"
30,2014,Medium,30,"['regret', 'terrified', 'adulthood', 'adventure', 'edge', 'feed', 'financial', 'grand', 'motion', 'passionate']"
31,2014,Medium,31,"['wait', 'black', 'holiday', 'car', 'minute', 'door', 'house', 'phone', 'drive', 'early']"
32,2014,Medium,32,"['theory', 'injury', 'humor', 'tale', 'feed', 'grand', 'passionate', 'financial', 'edge', 'utter']"
33,2014,Medium,33,"['tomorrow', 'rule', 'proper', 'rejection', 'climb', 'tap', 'loss', 'hook', 'defeat', 'gym']"
34,2014,Medium,34,"['high', 'treat', 'human', 'relationship', 'test', 'normal', 'act', 'task', 'pressure', 'sleep']"
35,2014,Medium,35,"['practice', 'benefit', 'team', 'skill', 'mindfulness', 'focus', 'business', 'course', 'free', 'improve']"
36,2014,Medium,36,"['post', 'com', 'facebook', 'share', 'blog', 'video', 'www', 'internet', 'social_media', 'election']"
37,2014,Medium,37,"['disorder', 'symptom', 'treatment', 'study', 'level', 'health', 'social', 'response', 'suffer', 'avoid']"
38,2014,Medium,38,"['plan', 'spend', 'trip', 'smoke', 'fun', 'weekend', 'high', 'cancel', 'watch', 'store']"
39,2014,Medium,39,"['water', 'bed', 'die', 'eye', 'light', 'dark', 'fall', 'dead', 'cold', 'morning']"
40,2014,Medium,40,"['grief', 'ptsd', 'gad', 'die', 'gut', 'prescribe', 'trauma', 'alternative', 'irrational', 'diagnosis']"
41,2014,Medium,41,"['crowd', 'terror', 'gathering', 'physician', 'political', 'palpitation', 'fatigue', 'boil', 'scientist', 'tremble']"
