,Year,Source,Topic_ID,Most_freq_words
21,2016,Medium,21,"['song', 'behavior', 'syndrome', 'neighbor', 'hundred', 'visual', 'stimulus', 'lyric', 'beautiful', 'island']"
22,2016,Medium,22,"['water', 'light', 'head', 'breath', 'breathe', 'dark', 'sit', 'eye', 'face', 'stand']"
23,2016,Medium,23,"['world', 'self', 'learn', 'story', 'become', 'many', 'change', 'love', 'new', 'experience']"
24,2016,Medium,24,"['attack', 'trigger', 'breathing', 'heart', 'body', 'fight', 'ptsd', 'tension', 'danger', 'symptom']"
25,2016,Medium,25,"['que', 'nao', 'para', 'mas', 'por', 'com', 'como', 'ser', 'uma', 'tem']"
26,2016,Medium,26,"['say', 'tell', 'really', 'friend', 'see', 'still', 'try', 'never', 'look', 'much']"
27,2016,Medium,27,"['hair', 'shake', 'lie', 'body', 'eye', 'hand', 'blood', 'finger', 'glass', 'brain']"
28,2016,Medium,28,"['meditation', 'calm', 'relax', 'help', 'breathe', 'guide', 'minute', 'exercise', 'meditate', 'focus']"
29,2016,Medium,29,"['diagnose', 'suicide', 'report', 'accord', 'phobia', 'ocd', 'generalize', 'scale', 'ritual', 'high']"
30,2016,Medium,30,"['pour', 'dan', 'meme', 'surgery', 'miracle', 'imagination', 'attention', 'moment', 'un', 'sensation']"
31,2016,Medium,31,"['dance', 'victim', 'status', 'rejection', 'international', 'alert', 'raw', 'witness', 'killer', 'picture']"
32,2016,Medium,32,"['que', 'un', 'mais', 'la', 'nos', 'ai', 'se', 'de', 'grande', 'mai']"
33,2016,Medium,33,"['mother', 'club', 'roller_coaster', 'john', 'hobby', 'pet', 'busy', 'meet', 'squeeze', 'temporarily']"
34,2016,Medium,34,"['share', 'medium', 'blog', 'internet', 'create', 'music', 'basic', 'app', 'content', 'tip']"
35,2016,Medium,35,"['work', 'need', 'start', 'job', 'much', 'find', 'week', 'first', 'also', 'able']"
36,2016,Medium,36,"['write', 'read', 'book', 'facebook', 'writing', 'writer', 'twitter', 'page', 'film', 'motivation']"
37,2016,Medium,37,"['indicate', 'unfamiliar', 'going', 'highly', 'growth', 'insist', 'charge', 'chase', 'prefer', 'core']"
38,2016,Medium,38,"['worry', 'future', 'control', 'happen', 'scenario', 'anxious', 'communication', 'outcome', 'present', 'produce']"
39,2016,Medium,39,"['student', 'say', 'university', 'group', 'support', 'receive', 'number', 'message', 'social', 'base']"
40,2016,Medium,40,"['mom', 'husband', 'baby', 'son', 'shine', 'swing', 'pocket', 'beautiful', 'promise', 'sweet']"
41,2016,Medium,41,"['drink', 'alcohol', 'death', 'demon', 'surface', 'pit', 'tooth', 'choke', 'plague', 'drinking']"
42,2016,Medium,42,"['help', 'com', 'find', 'use', 'also', 'article', 'information', 'brain', 'type', 'list']"
43,2016,Medium,43,"['sleep', 'bed', 'night', 'morning', 'wake', 'hour', 'christmas', 'tired', 'cat', 'couch']"
44,2016,Medium,44,"['eat', 'weight', 'exercise', 'fat', 'favourite', 'predict', 'recur', 'product', 'noticed', 'slow']"
45,2016,Medium,45,"['love', 'pain', 'cry', 'alone', 'heart', 'hurt', 'tear', 'tell', 'care', 'never']"
46,2016,Medium,46,"['home', 'leave', 'walk', 'house', 'back', 'wait', 'room', 'dog', 'begin', 'next']"
47,2016,Medium,47,"['test', 'oil', 'passion', 'standard', 'ocean', 'solution', 'drop', 'gp', 'barrier', 'relief']"
48,2016,Medium,48,"['practice', 'brain', 'thought', 'mindfulness', 'negative', 'technique', 'pattern', 'positive', 'state', 'emotion']"
49,2016,Medium,49,"['stress', 'effect', 'increase', 'health', 'level', 'cause', 'body', 'study', 'reduce', 'high']"
